,word,fre,len,ps,level,difficulty
2618,morning,2,7,"('morning', 'NN')",0,18.525174428309832
2623,mystery,2,7,"('mystery', 'VBP')",0,14.284925813772597
2625,natives,2,7,"('natives', 'NNS')",0,14.284925813772597
2644,officer,2,7,"('officer', 'NN')",0,18.525174428309832
2648,ongoing,2,7,"('ongoing', 'VBG')",0,14.284925813772597
2657,outlook,2,7,"('outlook', 'NN')",0,18.525174428309832
2663,painter,2,7,"('painter', 'NN')",0,18.525174428309832
2665,parents,2,7,"('parents', 'NNS')",0,14.284925813772597
2682,phrases,2,7,"('phrases', 'NNS')",0,14.284925813772597
2686,pigeons,2,7,"('pigeons', 'NNS')",0,14.284925813772597
2688,plassey,2,7,"('plassey', 'JJ')",0,18.525174428309832
2690,plummet,2,7,"('plummet', 'JJ')",0,18.525174428309832
2692,poetics,2,7,"('poetics', 'NNS')",0,14.284925813772597
2695,possess,2,7,"('possess', 'NN')",0,18.525174428309832
2701,premise,2,7,"('premise', 'NN')",0,18.525174428309832
2727,pursuit,2,7,"('pursuit', 'NN')",1,18.525174428309832
2744,reasons,2,7,"('reasons', 'NNS')",0,14.284925813772597
2747,records,2,7,"('records', 'NNS')",0,14.284925813772597
2748,recover,2,7,"('recover', 'NN')",0,18.525174428309832
2758,release,2,7,"('release', 'VBP')",0,14.284925813772597
2760,remains,2,7,"('remains', 'NNS')",0,14.284925813772597
2762,reminds,2,7,"('reminds', 'VBZ')",0,14.284925813772597
2765,repeats,2,7,"('repeats', 'NNS')",0,14.284925813772597
2778,reveals,2,7,"('reveals', 'NNS')",1,14.284925813772597
2782,rhythms,2,7,"('rhythms', 'NN')",1,18.525174428309832
2783,rightly,2,7,"('rightly', 'RB')",0,18.525174428309832
2785,roasted,2,7,"('roasted', 'VBD')",0,14.284925813772597
2794,savages,2,7,"('savages', 'NNS')",1,14.284925813772597
2795,saviour,2,7,"('saviour', 'VBP')",1,14.284925813772597
2802,section,2,7,"('section', 'NN')",0,18.525174428309832
2804,seeking,2,7,"('seeking', 'VBG')",0,14.284925813772597
2805,segment,2,7,"('segment', 'NN')",0,18.525174428309832
2814,sharply,2,7,"('sharply', 'RB')",0,18.525174428309832
2817,shields,2,7,"('shields', 'NNS')",0,14.284925813772597
2826,signify,2,7,"('signify', 'VBP')",0,14.284925813772597
2843,someone,2,7,"('someone', 'NN')",0,18.525174428309832
2846,spatial,2,7,"('spatial', 'JJ')",1,18.525174428309832
2853,spotted,2,7,"('spotted', 'VBN')",0,14.284925813772597
2854,springs,2,7,"('springs', 'NNS')",0,14.284925813772597
2859,starved,2,7,"('starved', 'VBN')",1,14.284925813772597
2861,statues,2,7,"('statues', 'NNS')",0,14.284925813772597
2866,stopped,2,7,"('stopped', 'VBD')",0,14.284925813772597
,stoutly,2,7,,1,90.60940087544293
2869,streams,2,7,"('streams', 'JJ')",0,18.525174428309832
2870,streets,2,7,"('streets', 'NNS')",0,14.284925813772597
2872,strings,2,7,"('strings', 'NNS')",0,14.284925813772597
2874,student,2,7,"('student', 'NN')",0,18.525174428309832
2889,swagger,2,7,"('swagger', 'NN')",1,18.525174428309832
2894,tempted,2,7,"('tempted', 'VBD')",1,14.284925813772597
2899,thieves,2,7,"('thieves', 'VBZ')",0,14.284925813772597
2904,tigress,2,7,"('tigress', 'JJ')",0,18.525174428309832
2908,torture,2,7,"('torture', 'NN')",1,18.525174428309832
2917,travels,2,7,"('travels', 'NNS')",0,14.284925813772597
2921,turning,2,7,"('turning', 'VBG')",0,14.284925813772597
2922,tutored,2,7,"('tutored', 'JJ')",0,18.525174428309832
2923,typical,2,7,"('typical', 'JJ')",0,18.525174428309832
2936,varying,2,7,"('varying', 'VBG')",0,14.284925813772597
2940,vibrate,2,7,"('vibrate', 'NN')",0,18.525174428309832
2943,violent,2,7,"('violent', 'NN')",0,18.525174428309832
2948,voyages,2,7,"('voyages', 'NNS')",1,14.284925813772597
2952,warfare,2,7,"('warfare', 'NN')",0,18.525174428309832
2959,welcome,2,7,"('welcome', 'VBP')",0,14.284925813772597
2970,wonders,2,7,"('wonders', 'NNS')",0,14.284925813772597
2978,wrought,2,7,"('wrought', 'NN')",2,18.525174428309832
2143,achieve,3,7,"('achieve', 'VBP')",0,14.277952091042334
2153,alcohol,3,7,"('alcohol', 'NN')",0,18.518200705579567
2159,analyse,3,7,"('analyse', 'NN')",0,18.518200705579567
2167,applied,3,7,"('applied', 'JJ')",0,18.518200705579567
2181,athlete,3,7,"('athlete', 'NN')",0,18.518200705579567
2187,authors,3,7,"('authors', 'NNS')",0,14.277952091042334
2188,average,3,7,"('average', 'JJ')",0,18.518200705579567
2191,bamford,3,7,"('bamford', 'NN')",0,18.518200705579567
2201,benefit,3,7,"('benefit', 'VBP')",1,14.277952091042334
2203,besides,3,7,"('besides', 'NNS')",0,14.277952091042334
2216,bottoms,3,7,"('bottoms', 'NNS')",0,14.277952091042334
2226,buffalo,3,7,"('buffalo', 'RP')",0,18.518200705579567
2234,capable,3,7,"('capable', 'JJ')",0,18.518200705579567
2236,careful,3,7,"('careful', 'JJ')",0,18.518200705579567
2244,centres,3,7,"('centres', 'NNS')",0,14.277952091042334
2261,classes,3,7,"('classes', 'NNS')",0,14.277952091042334
2270,college,3,7,"('college', 'NN')",0,18.518200705579567
2279,concept,3,7,"('concept', 'NN')",0,18.518200705579567
2289,content,3,7,"('content', 'JJ')",1,18.518200705579567
2296,cottage,3,7,"('cottage', 'NN')",1,18.518200705579567
2310,cruelty,3,7,"('cruelty', 'NN')",1,18.518200705579567
2317,damaged,3,7,"('damaged', 'VBN')",1,14.277952091042334
2322,decline,3,7,"('decline', 'NN')",0,18.518200705579567
2330,demands,3,7,"('demands', 'NNS')",0,14.277952091042334
2338,despair,3,7,"('despair', 'NN')",1,18.518200705579567
2339,despite,3,7,"('despite', 'IN')",1,18.518200705579567
2367,duality,3,7,"('duality', 'NN')",1,18.518200705579567
2378,elusive,3,7,"('elusive', 'JJ')",1,18.518200705579567
2392,entered,3,7,"('entered', 'JJ')",0,18.518200705579567
2404,examine,3,7,"('examine', 'VBP')",0,14.277952091042334
2414,explore,3,7,"('explore', 'RB')",0,18.518200705579567
2420,factors,3,7,"('factors', 'NNS')",0,14.277952091042334
2433,feeling,3,7,"('feeling', 'VBG')",0,14.277952091042334
2439,figures,3,7,"('figures', 'VBZ')",0,14.277952091042334
2443,flaming,3,7,"('flaming', 'VBG')",1,14.277952091042334
2452,foreign,3,7,"('foreign', 'JJ')",0,18.518200705579567
2470,general,3,7,"('general', 'JJ')",0,18.518200705579567
2487,growing,3,7,"('growing', 'VBG')",1,14.277952091042334
2511,hosiery,3,7,"('hosiery', 'VBP')",1,14.277952091042334
2536,intense,3,7,"('intense', 'JJ')",0,18.518200705579567
2539,islands,3,7,"('islands', 'NNS')",1,14.277952091042334
2548,justice,3,7,"('justice', 'NN')",0,18.518200705579567
2549,justify,3,7,"('justify', 'NN')",1,18.518200705579567
2550,keeping,3,7,"('keeping', 'VBG')",1,14.277952091042334
2597,marxist,3,7,"('marxist', 'JJ')",0,18.518200705579567
2600,matters,3,7,"('matters', 'NNS')",0,14.277952091042334
2607,message,3,7,"('message', 'NN')",0,18.518200705579567
2613,missing,3,7,"('missing', 'VBG')",0,14.277952091042334
2617,morally,3,7,"('morally', 'RB')",0,18.518200705579567
2636,nuances,3,7,"('nuances', 'NNS')",1,14.277952091042334
2638,numbers,3,7,"('numbers', 'NNS')",0,14.277952091042334
2649,opening,3,7,"('opening', 'VBG')",0,14.277952091042334
2674,perfect,3,7,"('perfect', 'JJ')",0,18.518200705579567
2689,playing,3,7,"('playing', 'VBG')",0,14.277952091042334
2700,precise,3,7,"('precise', 'JJ')",1,18.518200705579567
2735,reached,3,7,"('reached', 'VBD')",0,14.277952091042334
2755,regular,3,7,"('regular', 'JJ')",0,18.518200705579567
2756,related,3,7,"('related', 'JJ')",0,18.518200705579567
2780,revenge,3,7,"('revenge', 'NN')",0,18.518200705579567
2791,salamis,3,7,"('salamis', 'NN')",0,18.518200705579567
2799,science,3,7,"('science', 'NN')",0,18.518200705579567
2815,shelley,3,7,"('shelley', 'JJ')",0,18.518200705579567
2816,shelter,3,7,"('shelter', 'NN')",0,18.518200705579567
2842,somehow,3,7,"('somehow', 'RB')",0,18.518200705579567
2850,spender,3,7,"('spender', 'VBP')",1,14.277952091042334
2880,success,3,7,"('success', 'NN')",0,18.518200705579567
2883,support,3,7,"('support', 'NN')",0,18.518200705579567
2891,talking,3,7,"('talking', 'VBG')",0,14.277952091042334
2911,trachea,3,7,"('trachea', 'NN')",2,18.518200705579567
2918,treated,3,7,"('treated', 'VBN')",0,14.277952091042334
2939,venture,3,7,"('venture', 'NN')",0,18.518200705579567
2949,waiting,3,7,"('waiting', 'VBG')",0,14.277952091042334
2963,whereby,3,7,"('whereby', 'VBP')",2,14.277952091042334
2969,witness,3,7,"('witness', 'NN')",1,18.518200705579567
2137,absence,4,7,"('absence', 'JJ')",0,18.511226982849315
2183,attempt,4,7,"('attempt', 'VBP')",0,14.270978368312083
2273,combine,4,7,"('combine', 'JJ')",0,18.511226982849315
2275,comment,4,7,"('comment', 'NN')",1,18.511226982849315
2297,counter,4,7,"('counter', 'JJ')",0,18.511226982849315
2304,created,4,7,"('created', 'VBN')",0,14.270978368312083
2305,creates,4,7,"('creates', 'NNS')",0,14.270978368312083
2306,creator,4,7,"('creator', 'VBP')",0,14.270978368312083
2309,crucial,4,7,"('crucial', 'JJ')",0,18.511226982849315
2319,dappled,4,7,"('dappled', 'VBD')",0,14.270978368312083
2320,decades,4,7,"('decades', 'NNS')",1,14.270978368312083
2342,devoted,4,7,"('devoted', 'VBN')",0,14.270978368312083
2356,divided,4,7,"('divided', 'VBD')",0,14.270978368312083
2373,effects,4,7,"('effects', 'NNS')",0,14.270978368312083
2413,explain,4,7,"('explain', 'NN')",0,18.511226982849315
2417,extreme,4,7,"('extreme', 'JJ')",0,18.511226982849315
2462,freedom,4,7,"('freedom', 'NN')",1,18.511226982849315
2479,glottis,4,7,"('glottis', 'NN')",0,18.511226982849315
2515,hundred,4,7,"('hundred', 'VBD')",0,14.270978368312083
2520,imagery,4,7,"('imagery', 'NN')",0,18.511226982849315
2565,learned,4,7,"('learned', 'JJ')",0,18.511226982849315
2573,liberal,4,7,"('liberal', 'JJ')",0,18.511226982849315
2598,masters,4,7,"('masters', 'NNS')",0,14.270978368312083
2626,natural,4,7,"('natural', 'JJ')",0,18.511226982849315
2633,nothing,4,7,"('nothing', 'NN')",0,18.511226982849315
2643,offered,4,7,"('offered', 'VBD')",0,14.270978368312083
2651,opposed,4,7,"('opposed', 'VBD')",1,14.270978368312083
2659,overall,4,7,"('overall', 'JJ')",0,18.511226982849315
2705,primary,4,7,"('primary', 'JJ')",0,18.511226982849315
2710,produce,4,7,"('produce', 'VBP')",0,14.270978368312083
2711,product,4,7,"('product', 'NN')",0,18.511226982849315
2718,protest,4,7,"('protest', 'JJS')",0,14.270978368312083
2726,purpose,4,7,"('purpose', 'NN')",0,18.511226982849315
2740,realise,4,7,"('realise', 'NN')",1,18.511226982849315
2751,reflect,4,7,"('reflect', 'VBP')",1,14.270978368312083
2797,scarlet,4,7,"('scarlet', 'NN')",1,18.511226982849315
2828,silence,4,7,"('silence', 'NN')",0,18.511226982849315
2865,stifled,4,7,"('stifled', 'VBN')",1,14.270978368312083
2868,strange,4,7,"('strange', 'JJ')",0,18.511226982849315
2907,torches,4,7,"('torches', 'NNS')",0,14.270978368312083
2909,totally,4,7,"('totally', 'RB')",0,18.511226982849315
2914,tragedy,4,7,"('tragedy', 'NN')",0,18.511226982849315
2915,trained,4,7,"('trained', 'VBD')",0,14.270978368312083
2927,unknown,4,7,"('unknown', 'IN')",0,18.511226982849315
2951,walking,4,7,"('walking', 'VBG')",0,14.270978368312083
2135,ability,5,7,"('ability', 'NN')",0,18.504253260119054
2144,acquire,5,7,"('acquire', 'VB')",0,18.504253260119054
2145,actions,5,7,"('actions', 'NNS')",0,14.264004645581817
2166,appears,5,7,"('appears', 'VBZ')",1,14.264004645581817
2218,breathe,5,7,"('breathe', 'NN')",0,18.504253260119054
2243,central,5,7,"('central', 'JJ')",0,18.504253260119054
2280,concern,5,7,"('concern', 'NN')",1,18.504253260119054
2291,control,5,7,"('control', 'NN')",0,18.504253260119054
2314,current,5,7,"('current', 'JJ')",0,18.504253260119054
2415,express,5,7,"('express', 'JJ')",0,18.504253260119054
2421,factory,5,7,"('factory', 'VBP')",1,14.264004645581817
2440,finally,5,7,"('finally', 'RB')",0,18.504253260119054
2510,hopkins,5,7,"('hopkins', 'NNS')",0,14.264004645581817
2535,instead,5,7,"('instead', 'RB')",0,18.504253260119054
2569,lessons,5,7,"('lessons', 'NNS')",0,14.264004645581817
2570,letters,5,7,"('letters', 'NNS')",0,14.264004645581817
2578,limited,5,7,"('limited', 'JJ')",0,18.504253260119054
2593,manners,5,7,"('manners', 'NNS')",0,14.264004645581817
2601,maureen,5,7,"('maureen', 'VBP')",0,14.264004645581817
2608,methods,5,7,"('methods', 'NNS')",0,14.264004645581817
2622,muscles,5,7,"('muscles', 'NNS')",0,14.264004645581817
2650,opinion,5,7,"('opinion', 'NN')",0,18.504253260119054
2668,passage,5,7,"('passage', 'NN')",0,18.504253260119054
2716,prosody,5,7,"('prosody', 'NN')",2,18.504253260119054
2717,protect,5,7,"('protect', 'VBP')",0,14.264004645581817
2771,respect,5,7,"('respect', 'JJ')",0,18.504253260119054
2773,respond,5,7,"('respond', 'NN')",0,18.504253260119054
2807,serious,5,7,"('serious', 'JJ')",0,18.504253260119054
2849,species,5,7,"('species', 'NNS')",0,14.264004645581817
2867,stories,5,7,"('stories', 'NNS')",1,14.264004645581817
2892,telling,5,7,"('telling', 'VBG')",0,14.264004645581817
2931,usually,5,7,"('usually', 'RB')",0,18.504253260119054
2962,whereas,5,7,"('whereas', 'NNS')",0,14.264004645581817
2155,already,6,7,"('already', 'RB')",0,18.49727953738879
2177,aspects,6,7,"('aspects', 'NNS')",0,14.257030922851555
2199,believe,6,7,"('believe', 'VBP')",0,14.257030922851555
2257,citizen,6,7,"('citizen', 'NNS')",0,14.257030922851555
2307,critics,6,7,"('critics', 'NNS')",1,14.257030922851555
2321,decided,6,7,"('decided', 'VBD')",1,14.257030922851555
2327,defined,6,7,"('defined', 'VBD')",0,14.257030922851555
2464,friends,6,7,"('friends', 'NNS')",0,14.257030922851555
2468,further,6,7,"('further', 'JJ')",1,18.49727953738879
2485,greater,6,7,"('greater', 'JJR')",0,14.257030922851555
2675,perform,6,7,"('perform', 'NN')",0,18.49727953738879
2684,picture,6,7,"('picture', 'VBP')",0,14.257030922851555
2694,popular,6,7,"('popular', 'JJ')",1,18.49727953738879
2847,speaker,6,7,"('speaker', 'NN')",0,18.49727953738879
2897,theatre,6,7,"('theatre', 'NN')",1,18.49727953738879
2972,working,6,7,"('working', 'VBG')",0,14.257030922851555
2237,carlyle,7,7,"('carlyle', 'NN')",0,18.490305814658537
2263,clearly,7,7,"('clearly', 'RB')",0,18.490305814658537
2276,company,7,7,"('company', 'NN')",0,18.490305814658537
2312,culture,7,7,"('culture', 'NN')",1,18.490305814658537
2316,dadhaji,7,7,"('dadhaji', 'VBP')",0,14.250057200121303
2492,happens,7,7,"('happens', 'VBZ')",0,14.250057200121303
2516,hunting,7,7,"('hunting', 'VBG')",0,14.250057200121303
2707,problem,7,7,"('problem', 'NN')",0,18.490305814658537
2720,provide,7,7,"('provide', 'VBP')",0,14.250057200121303
2739,reading,7,7,"('reading', 'VBG')",0,14.250057200121303
2910,towards,7,7,"('towards', 'JJ')",0,18.490305814658537
2934,variety,7,7,"('variety', 'NN')",0,18.490305814658537
2162,ancient,8,7,"('ancient', 'JJ')",0,18.483332091928272
2247,changes,8,7,"('changes', 'NNS')",0,14.243083477391039
2503,himself,8,7,"('himself', 'PRP')",0,14.243083477391039
2589,malgudi,8,7,"('malgudi', 'NN')",0,18.483332091928272
2742,reality,8,7,"('reality', 'NN')",0,18.483332091928272
2788,running,8,7,"('running', 'VBG')",1,14.243083477391039
2810,several,8,7,"('several', 'JJ')",1,18.483332091928272
2225,brought,9,7,"('brought', 'VBD')",1,14.236109754660786
2616,monster,9,7,"('monster', 'RBR')",0,14.236109754660786
2658,outside,9,7,"('outside', 'IN')",0,18.47635836919802
2877,subject,9,7,"('subject', 'JJ')",0,18.47635836919802
2151,african,10,7,"('african', 'JJ')",0,18.469384646467756
2196,becomes,10,7,"('becomes', 'VBZ')",0,14.229136031930523
2298,country,10,7,"('country', 'NN')",0,18.469384646467756
2500,herself,10,7,"('herself', 'PRP')",0,14.229136031930523
2605,members,10,7,"('members', 'NNS')",0,14.229136031930523
2140,account,11,7,"('account', 'NN')",1,18.462410923737494
2278,complex,11,7,"('complex', 'NN')",0,18.462410923737494
2345,dickens,11,7,"('dickens', 'VBZ')",0,14.22216230920026
2676,perhaps,11,7,"('perhaps', 'RB')",0,18.462410923737494
2709,process,11,7,"('process', 'NN')",0,18.462410923737494
2964,whether,11,7,"('whether', 'IN')",1,18.462410923737494
2369,earlier,12,7,"('earlier', 'RBR')",0,14.215188586470006
2389,england,12,7,"('england', 'VBP')",0,14.215188586470006
2584,looking,12,7,"('looking', 'VBG')",0,14.215188586470006
2671,pattern,12,7,"('pattern', 'NN')",0,18.455437201007243
2290,context,13,7,"('context', 'NN')",1,18.448463478276977
2405,example,13,7,"('example', 'NN')",0,18.448463478276977
2527,indians,13,7,"('indians', 'NNS')",0,14.208214863739743
2858,started,13,7,"('started', 'VBD')",1,14.208214863739743
2961,western,13,7,"('western', 'JJ')",0,18.448463478276977
2246,certain,14,7,"('certain', 'JJ')",2,18.441489755546726
2942,village,14,7,"('village', 'NN')",0,18.441489755546726
2152,against,15,7,"('against', 'IN')",0,18.43451603281646
2602,meaning,15,7,"('meaning', 'VBG')",0,14.194267418279228
2702,present,15,7,"('present', 'JJ')",0,18.43451603281646
2975,writing,15,7,"('writing', 'VBG')",0,14.194267418279228
2976,written,15,7,"('written', 'VBN')",0,14.194267418279228
2222,british,16,7,"('british', 'JJ')",0,18.4275423100862
2935,various,18,7,"('various', 'JJ')",0,18.413594864625683
2164,another,19,7,"('another', 'DT')",1,18.406621141895428
2245,century,19,7,"('century', 'NN')",0,18.406621141895428
2968,without,19,7,"('without', 'IN')",0,18.406621141895428
2437,fiction,21,7,"('fiction', 'NN')",1,18.3926736964349
2163,animals,22,7,"('animals', 'NNS')",0,14.145451359167415
2974,writers,23,7,"('writers', 'NNS')",0,14.138477636437152
2195,because,26,7,"('because', 'RB')",0,18.357805082783607
2514,however,27,7,"('however', 'RB')",0,18.350831360053355
2505,history,30,7,"('history', 'NN')",0,18.329910191862574
2235,captain,32,7,"('captain', 'VBP')",0,14.075714131864824
2839,society,36,7,"('society', 'NN')",1,18.288067855481017
2901,thought,39,7,"('thought', 'VBN')",0,14.026898072753013
2902,through,43,7,"('through', 'IN')",1,18.239251796369203
2204,between,46,7,"('between', 'IN')",0,18.218330628178425
2390,english,66,7,"('english', 'JJ')",0,18.078856173573243
2979,absolute,1,8,"('absolute', 'NN')",0,21.502432906485545
2980,absorbed,1,8,"('absorbed', 'VBN')",0,17.2621842919483
2986,acquaint,1,8,"('acquaint', 'NN')",1,21.502432906485545
2988,acrobats,1,8,"('acrobats', 'NNS')",0,17.2621842919483
2989,activism,1,8,"('activism', 'NN')",0,21.502432906485545
2991,addition,1,8,"('addition', 'NN')",0,21.502432906485545
2992,adhering,1,8,"('adhering', 'VBG')",0,17.2621842919483
2993,adoption,1,8,"('adoption', 'NN')",0,21.502432906485545
2995,advances,1,8,"('advances', 'NNS')",1,17.2621842919483
2996,affinity,1,8,"('affinity', 'NN')",0,21.502432906485545
2998,agentive,1,8,"('agentive', 'VBP')",1,17.2621842919483
3000,allocate,1,8,"('allocate', 'NN')",0,21.502432906485545
3001,allowing,1,8,"('allowing', 'VBG')",0,17.2621842919483
3003,altering,1,8,"('altering', 'VBG')",0,17.2621842919483
3006,americas,1,8,"('americas', 'NN')",0,21.502432906485545
3007,analysed,1,8,"('analysed', 'VBD')",0,17.2621842919483
3010,ancestry,1,8,"('ancestry', 'NN')",1,21.502432906485545
3011,anecdote,1,8,"('anecdote', 'NN')",1,21.502432906485545
3012,any*work,1,8,"('any*work', 'NN')",0,21.502432906485545
3015,applying,1,8,"('applying', 'VBG')",0,17.2621842919483
3017,arguably,1,8,"('arguably', 'RB')",0,21.502432906485545
3019,arranged,1,8,"('arranged', 'VBN')",0,17.2621842919483
3020,arrested,1,8,"('arrested', 'VBN')",0,17.2621842919483
3021,artistes,1,8,"('artistes', 'NNS')",0,17.2621842919483
3023,assaults,1,8,"('assaults', 'NNS')",0,17.2621842919483
3024,assessed,1,8,"('assessed', 'VBD')",2,17.2621842919483
3025,assigned,1,8,"('assigned', 'VBN')",0,17.2621842919483
3026,attached,1,8,"('attached', 'VBN')",0,17.2621842919483
3028,attempts,1,8,"('attempts', 'NNS')",0,17.2621842919483
3031,backward,1,8,"('backward', 'NN')",0,21.502432906485545
3032,baffling,1,8,"('baffling', 'VBG')",0,17.2621842919483
3033,bankrupt,1,8,"('bankrupt', 'JJ')",1,21.502432906485545
3034,barriers,1,8,"('barriers', 'NNS')",0,17.2621842919483
3035,becoming,1,8,"('becoming', 'VBG')",0,17.2621842919483
3036,behaving,1,8,"('behaving', 'VBG')",0,17.2621842919483
3037,behavior,1,8,"('behavior', 'JJ')",0,21.502432906485545
3040,belonged,1,8,"('belonged', 'VBN')",0,17.2621842919483
3041,bequeath,1,8,"('bequeath', 'NN')",1,21.502432906485545
3043,birthing,1,8,"('birthing', 'VBG')",0,17.2621842919483
3044,bleating,1,8,"('bleating', 'VBG')",0,17.2621842919483
3045,blending,1,8,"('blending', 'VBG')",0,17.2621842919483
3046,blotches,1,8,"('blotches', 'NNS')",0,17.2621842919483
3047,breaking,1,8,"('breaking', 'VBG')",0,17.2621842919483
3049,brethren,1,8,"('brethren', 'NNS')",0,17.2621842919483
3050,brindled,1,8,"('brindled', 'VBD')",0,17.2621842919483
3051,bringing,1,8,"('bringing', 'VBG')",0,17.2621842919483
3052,buckskin,1,8,"('buckskin', 'JJ')",1,21.502432906485545
3055,buttress,1,8,"('buttress', 'NN')",0,21.502432906485545
3057,calendar,1,8,"('calendar', 'NN')",0,21.502432906485545
3058,caprices,1,8,"('caprices', 'NNS')",0,17.2621842919483
3060,captures,1,8,"('captures', 'NNS')",0,17.2621842919483
3061,caroline,1,8,"('caroline', 'VBP')",0,17.2621842919483
3062,carrying,1,8,"('carrying', 'VBG')",0,17.2621842919483
3063,casualty,1,8,"('casualty', 'NN')",0,21.502432906485545
3064,catching,1,8,"('catching', 'VBG')",0,17.2621842919483
3066,centered,1,8,"('centered', 'VBD')",0,17.2621842919483
3068,chartism,1,8,"('chartism', 'NN')",0,21.502432906485545
3069,checking,1,8,"('checking', 'VBG')",1,17.2621842919483
3070,chestnut,1,8,"('chestnut', 'NN')",0,21.502432906485545
3072,citizens,1,8,"('citizens', 'VBZ')",0,17.2621842919483
3074,classics,1,8,"('classics', 'NNS')",0,17.2621842919483
3075,cleaning,1,8,"('cleaning', 'VBG')",0,17.2621842919483
3076,clueless,1,8,"('clueless', 'JJ')",1,21.502432906485545
3077,coercion,1,8,"('coercion', 'NN')",0,21.502432906485545
3078,cohabits,1,8,"('cohabits', 'NNS')",0,17.2621842919483
3079,coherent,1,8,"('coherent', 'JJ')",0,21.502432906485545
3080,cohesion,1,8,"('cohesion', 'NN')",1,21.502432906485545
3081,coincide,1,8,"('coincide', 'NN')",1,21.502432906485545
3084,colossal,1,8,"('colossal', 'NN')",0,21.502432906485545
3086,commands,1,8,"('commands', 'NNS')",0,17.2621842919483
3087,comments,1,8,"('comments', 'NNS')",0,17.2621842919483
3088,commonly,1,8,"('commonly', 'RB')",0,21.502432906485545
3090,competed,1,8,"('competed', 'VBD')",0,17.2621842919483
3092,concerns,1,8,"('concerns', 'NNS')",0,17.2621842919483
3093,conclude,1,8,"('conclude', 'VBP')",1,17.2621842919483
3096,confined,1,8,"('confined', 'VBD')",1,17.2621842919483
3098,confront,1,8,"('confront', 'NN')",0,21.502432906485545
3102,consists,1,8,"('consists', 'VBZ')",0,17.2621842919483
3103,conspire,1,8,"('conspire', 'VBP')",1,17.2621842919483
3106,continue,1,8,"('continue', 'VBP')",0,17.2621842919483
3107,contours,1,8,"('contours', 'NNS')",0,17.2621842919483
3113,crashing,1,8,"('crashing', 'VBG')",1,17.2621842919483
3118,credence,1,8,"('credence', 'NN')",0,21.502432906485545
3119,criminal,1,8,"('criminal', 'NN')",0,21.502432906485545
3120,crippled,1,8,"('crippled', 'VBD')",1,17.2621842919483
3123,crowbars,1,8,"('crowbars', 'NNS')",0,17.2621842919483
3124,crumbled,1,8,"('crumbled', 'VBD')",1,17.2621842919483
3125,culpable,1,8,"('culpable', 'JJ')",1,21.502432906485545
3130,danticat,1,8,"('danticat', 'NN')",0,21.502432906485545
3131,darkened,1,8,"('darkened', 'VBD')",0,17.2621842919483
3134,davidson,1,8,"('davidson', 'NN')",0,21.502432906485545
3135,daydream,1,8,"('daydream', 'NN')",0,21.502432906485545
3137,decisive,1,8,"('decisive', 'NN')",0,21.502432906485545
3138,declared,1,8,"('declared', 'VBN')",0,17.2621842919483
3140,deferred,1,8,"('deferred', 'JJ')",0,21.502432906485545
3141,deformed,1,8,"('deformed', 'JJ')",0,21.502432906485545
3142,delicate,1,8,"('delicate', 'NN')",0,21.502432906485545
3143,delimits,1,8,"('delimits', 'NNS')",1,17.2621842919483
3144,demanded,1,8,"('demanded', 'VBD')",0,17.2621842919483
3145,demeaned,1,8,"('demeaned', 'VBN')",2,17.2621842919483
3146,depicted,1,8,"('depicted', 'VBN')",2,17.2621842919483
3147,depraved,1,8,"('depraved', 'VBD')",1,17.2621842919483
3149,derision,1,8,"('derision', 'NN')",0,21.502432906485545
3152,destined,1,8,"('destined', 'VBN')",0,17.2621842919483
3153,deviates,1,8,"('deviates', 'NNS')",0,17.2621842919483
3157,didactic,1,8,"('didactic', 'JJ')",1,21.502432906485545
3159,dilemmas,1,8,"('dilemmas', 'NN')",0,21.502432906485545
3162,disagree,1,8,"('disagree', 'VBP')",0,17.2621842919483
3163,disclose,1,8,"('disclose', 'VB')",1,21.502432906485545
3165,discrete,1,8,"('discrete', 'JJ')",0,21.502432906485545
3166,dismayed,1,8,"('dismayed', 'VBN')",0,17.2621842919483
3167,disposal,1,8,"('disposal', 'NN')",0,21.502432906485545
3168,distills,1,8,"('distills', 'NNS')",1,17.2621842919483
3170,district,1,8,"('district', 'NN')",1,21.502432906485545
3171,divested,1,8,"('divested', 'VBD')",1,17.2621842919483
3172,divinely,1,8,"('divinely', 'RB')",0,21.502432906485545
3173,division,1,8,"('division', 'NN')",0,21.502432906485545
3174,dolphins,1,8,"('dolphins', 'VBZ')",0,17.2621842919483
3175,domestic,1,8,"('domestic', 'JJ')",0,21.502432906485545
3179,duration,1,8,"('duration', 'NN')",0,21.502432906485545
3180,dusyanta,1,8,"('dusyanta', 'NN')",0,21.502432906485545
3181,dwelling,1,8,"('dwelling', 'VBG')",0,17.2621842919483
3183,earnshaw,1,8,"('earnshaw', 'RB')",0,21.502432906485545
3184,eastwood,1,8,"('eastwood', 'VBD')",0,17.2621842919483
3185,echelons,1,8,"('echelons', 'NNS')",0,17.2621842919483
3186,eclectic,1,8,"('eclectic', 'JJ')",0,21.502432906485545
3189,educator,1,8,"('educator', 'NN')",0,21.502432906485545
3191,efficacy,1,8,"('efficacy', 'NN')",2,21.502432906485545
3194,eleventh,1,8,"('eleventh', 'JJ')",0,21.502432906485545
3195,emanates,1,8,"('emanates', 'NNS')",0,17.2621842919483
